"ID","aylienNERagdistis","tagmeNEDlogs","DBpediaNERAgdistis3252","ambiverseNEDlogs","meaningcloudAgdistis","qanary_logs_DBpediaSpotlightNED","meaningCloudNEDnew","aylienNEDlogs","textrazorAgdistis","dandiNERAgdistisFINAL","dandilionNEDlogs","OntotextNEDlogs","babelfyAgdistis3000","ambiverseAgdistis","tagmeAgdistis","EntityClassifier_NER_Agdistis","newBabelfyNEDlogs","stanfordAgdistis","ontotextAgdistis"
"11859","1.0","1.0","1.0","1.0","0.0","1.0","","1.0","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","1.0","1.0",""
"11860","0.0","0.0","","0.0","0.0","","","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.25","0.0","0.0",""
"11861","1.0","1.0","1.0","0.0","1.0","1.0","","","1.0","1.0","1.0","","","0.0","1.0","1.0","0.0","1.0","1.0"
"11862","0.3333333333333333","1.0","1.0","0.0","0.0","1.0","0.3333333333333333","1.0","","1.0","0.0","1.0","","","1.0","0.3333333333333333","0.6666666666666666","0.3333333333333333","1.0"
"11863","","","","","","","","1.0","1.0","","","","","","","0.0","","0.0","0.0"
"11864","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","","0.25","0.0","0.0","","0.0","0.0","0.0","0.0",""
"11865","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.25","","","1.0","0.6666666666666666","1.0","1.0","0.6666666666666666"
"11866","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","0.5","0.3333333333333333","0.3333333333333333","1.0","","1.0","0.5","0.5","1.0","0.5"
"11867","","1.0","","","1.0","0.0","","","","0.0","0.0","0.5","","","1.0","0.5","0.25","1.0","0.5"
"11868","0.5","1.0","0.5","","0.0","1.0","0.5","1.0","0.5","0.5","0.5","1.0","0.5","","0.0","0.5","1.0","0.5","0.5"
"11869","0.0","0.0","0.0","0.0","","0.0","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"11870","0.5","0.5","1.0","1.0","0.0","1.0","0.0","","1.0","0.5","0.5","0.0","","0.0","0.5","1.0","0.25","1.0","0.5"
"11871","1.0","1.0","1.0","","","1.0","0.5","","0.6666666666666666","0.5","0.5","0.5","","","1.0","0.5","0.5","1.0","0.5"
"11872","0.0","1.0","0.0","","0.0","0.0","","1.0","","0.0","0.3333333333333333","0.5","","","0.0","0.0","0.0","0.0","0.0"
"11873","0.0","","0.0","0.0","","0.0","0.0","1.0","0.0","0.0","0.3333333333333333","0.0","0.0","","","0.0","0.0","0.0","0.0"
"11874","1.0","1.0","0.5","1.0","1.0","0.5","1.0","1.0","0.5","0.5","0.3333333333333333","0.0","","0.0","1.0","0.3333333333333333","0.25","1.0","0.3333333333333333"
"11875","","1.0","","0.0","","1.0","","","","1.0","0.3333333333333333","","","","","","0.3333333333333333","",""
"11876","1.0","1.0","1.0","0.5","1.0","1.0","","","","0.5","0.3333333333333333","0.5","","0.0","1.0","0.5","0.25","1.0","1.0"
"11877","0.0","1.0","0.0","1.0","","1.0","1.0","","","0.0","1.0","1.0","0.0","","0.0","0.0","1.0","0.0",""
"11878","1.0","1.0","1.0","1.0","0.5","1.0","1.0","0.5","1.0","1.0","0.6666666666666666","1.0","1.0","0.5","1.0","1.0","0.5","1.0","1.0"
"11879","1.0","1.0","1.0","1.0","1.0","1.0","","0.5","1.0","1.0","1.0","0.0","","0.0","1.0","1.0","1.0","1.0","1.0"
"11880","1.0","1.0","1.0","1.0","","1.0","","0.5","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","","0.0","1.0","0.6666666666666666","0.6666666666666666","1.0",""
"11881","1.0","1.0","","","1.0","","","1.0","1.0","1.0","1.0","0.3333333333333333","","","1.0","0.0","0.3333333333333333","1.0",""
"11882","","","","","","0.5","","","","0.0","0.5","0.5","","","","0.0","0.0","","0.0"
"11883","","","","","","","0.0","","","","0.0","","","","","","","",""
"11884","0.0","0.3333333333333333","0.0","","0.0","0.3333333333333333","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"11885","","1.0","","","","","","","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"11886","","1.0","","","","0.5","","1.0","","","0.3333333333333333","0.5","","","","0.0","1.0","",""
"11887","","1.0","","","","1.0","","0.5","","","1.0","0.0","","","","","0.0","",""
"11888","","1.0","","","","0.6666666666666666","","","","","0.6666666666666666","0.5","","","","0.0","0.6666666666666666","",""
"11889","1.0","0.6666666666666666","1.0","","1.0","1.0","","1.0","","0.6666666666666666","0.6666666666666666","0.5","","","","0.6666666666666666","0.4","1.0","0.6666666666666666"
"11890","","","","","","","","1.0","","","","0.0","","","","","0.0","",""
"11891","","1.0","","","","1.0","","","","","1.0","","0.0","","","0.0","","","0.0"
"11892","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","0.6666666666666666","0.3333333333333333","","","1.0","1.0","0.25","1.0","0.3333333333333333"
"11893","0.0","0.0","0.0","","","0.0","","1.0","0.0","0.0","0.5","0.0","0.0","","","0.0","0.0","0.0","0.0"
"11894","1.0","1.0","1.0","0.0","1.0","1.0","","","","0.5","0.5","1.0","","","1.0","1.0","0.3333333333333333","1.0","0.5"
"11895","1.0","1.0","1.0","","1.0","1.0","","","","1.0","1.0","1.0","1.0","","1.0","0.5","1.0","1.0","1.0"
"11896","","1.0","","","","","","","0.0","","","1.0","","","","0.0","","",""
"11897","","","0.0","","","0.0","","1.0","1.0","0.3333333333333333","0.3333333333333333","0.0","0.0","","","0.3333333333333333","0.0","","0.0"
"11898","0.5","1.0","0.5","1.0","1.0","1.0","1.0","1.0","0.5","0.5","1.0","1.0","0.5","","1.0","0.3333333333333333","0.5","0.5","0.3333333333333333"
"11899","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.3333333333333333","1.0","","1.0","1.0","1.0","1.0","1.0"
"11900","","1.0","","","","","","0.0","1.0","1.0","0.0","0.0","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11901","","1.0","","","","0.5","0.0","1.0","","","1.0","1.0","","","","","0.6666666666666666","",""
"11902","1.0","1.0","1.0","0.0","","1.0","","0.0","0.0","1.0","0.0","0.0","1.0","","1.0","0.0","1.0","0.0","0.0"
"11903","","","0.0","","","0.0","","0.5","","","","","","","","","","0.0",""
"11904","0.0","1.0","0.0","","","1.0","1.0","1.0","0.0","0.0","1.0","0.5","0.0","","0.0","0.0","0.6666666666666666","","0.0"
"11905","","0.0","","","","","","0.0","","","","0.0","0.0","","","","0.0","",""
"11906","","","","","","","","","0.5","","","0.0","0.5","","","","0.5","1.0","0.0"
"11907","1.0","1.0","1.0","0.0","0.0","1.0","","0.5","1.0","1.0","1.0","","0.5","","1.0","0.5","1.0","1.0","0.5"
"11908","1.0","1.0","1.0","","","1.0","","1.0","1.0","0.5","0.5","0.0","","","1.0","0.5","","1.0","1.0"
"11909","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.3333333333333333","1.0","1.0","0.0","1.0","1.0","0.5","0.0","1.0"
"11910","1.0","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","1.0","0.5","","","1.0","0.0","0.3333333333333333","1.0","0.5"
"11911","0.0","1.0","0.0","","0.0","1.0","0.0","","","0.0","1.0","1.0","","","0.0","0.0","0.3333333333333333","","0.0"
"11912","1.0","1.0","1.0","","","0.5","","1.0","1.0","1.0","0.5","0.5","0.0","","1.0","1.0","0.0","","1.0"
"11913","0.0","1.0","0.0","","","1.0","","1.0","0.0","0.0","0.5","0.0","","","0.0","","","","0.0"
"11914","1.0","1.0","1.0","0.0","","1.0","0.0","1.0","0.5","1.0","1.0","0.5","0.0","","1.0","0.5","0.0","1.0",""
"11915","","","0.0","","0.0","1.0","","0.0","0.0","","","0.0","0.0","","","0.0","0.0","0.0","0.0"
"11916","1.0","1.0","1.0","","","1.0","","","","1.0","1.0","0.6666666666666666","","","1.0","1.0","0.6666666666666666","1.0","1.0"
"11917","","0.0","","","","0.0","0.0","","","","0.0","0.0","","","","","0.0","",""
"11918","","0.0","","","","","","1.0","1.0","1.0","0.25","0.3333333333333333","","","","1.0","0.0","","1.0"
"11919","","1.0","","1.0","","1.0","","0.6666666666666666","","","1.0","","","","","","","",""
"11920","0.0","0.0","0.0","","","0.0","","1.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"11921","","0.5","1.0","","1.0","1.0","","1.0","0.0","0.0","0.0","1.0","","","","0.0","0.3333333333333333","1.0","1.0"
"11922","1.0","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","0.0","0.25","0.0","0.0","1.0","1.0","0.0","1.0","1.0"
"11923","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","0.6666666666666666","1.0","1.0",""
"11924","0.0","0.5","0.0","","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","","","","0.0","","0.0","0.0"
"11925","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","0.8","0.3333333333333333","1.0","","","1.0","0.16666666666666666","0.16666666666666666","1.0","1.0"
"11926","","1.0","1.0","","","1.0","","","1.0","1.0","1.0","","","","","0.5","1.0","","1.0"
"11927","0.0","1.0","0.0","","0.0","0.0","","1.0","","0.0","1.0","1.0","","","0.0","0.0","0.5","","0.0"
"11928","","","0.0","","","1.0","","0.5","0.0","0.0","1.0","0.5","","","","0.0","0.5","0.0",""
"11929","1.0","0.0","1.0","","","1.0","","1.0","1.0","1.0","0.0","0.0","0.0","","","1.0","0.25","1.0","1.0"
"11930","0.0","0.0","0.0","0.0","","0.0","","1.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"11931","1.0","1.0","1.0","1.0","1.0","1.0","","0.25","1.0","0.5","0.5","0.5","","0.0","1.0","0.5","0.25","1.0","0.3333333333333333"
"11932","0.0","","1.0","0.0","","0.0","","0.0","0.5","","","","","","","1.0","0.5","1.0","1.0"
"11933","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","0.5","0.5","","","1.0","0.5","0.3333333333333333","1.0","0.5"
"11934","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.5","1.0","","0.0","1.0","1.0","1.0","1.0","1.0"
"11935","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","0.3333333333333333","0.5","1.0","","1.0","0.0","1.0","1.0","1.0"
"11936","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","0.5","0.3333333333333333","1.0","","","1.0","1.0","0.0","1.0","1.0"
"11937","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","","0.0","1.0","","0.0","","","0.0","0.0","0.0"
"11938","0.0","0.5","0.0","","","0.5","","0.0","0.0","0.0","1.0","0.6666666666666666","0.0","","0.0","0.0","0.6666666666666666","0.0",""
"11939","1.0","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","0.0","1.0","1.0","1.0","1.0","1.0"
"11940","1.0","1.0","1.0","","1.0","1.0","","0.0","1.0","1.0","0.5","0.5","","","","0.5","0.0","1.0","0.5"
"11941","1.0","","1.0","0.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","","","","1.0","0.3333333333333333","1.0","1.0"
"11942","","1.0","","","","1.0","1.0","1.0","0.0","","0.0","0.0","","","","0.0","1.0","","0.0"
"11943","1.0","1.0","1.0","0.0","0.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.5","0.0","1.0","1.0","0.0","1.0","1.0"
"11944","0.0","1.0","0.0","0.0","","0.5","0.0","0.0","","","0.6666666666666666","0.3333333333333333","0.0","","","0.0","0.25","0.0",""
"11945","","","","","","1.0","0.0","1.0","","","1.0","","","","","0.0","1.0","",""
"11946","","","1.0","0.0","","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","","0.0","1.0","1.0","1.0"
"11947","1.0","1.0","1.0","1.0","","1.0","","0.25","1.0","1.0","0.3333333333333333","1.0","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11948","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0"
"11949","0.0","0.5","0.0","0.0","","0.0","0.0","1.0","","0.0","0.0","1.0","","","0.0","0.0","0.25","0.0",""
"11950","0.5","0.3333333333333333","0.5","0.0","","0.3333333333333333","","0.0","0.5","0.5","0.3333333333333333","1.0","","","1.0","0.3333333333333333","0.25","0.5",""
"11951","1.0","1.0","1.0","1.0","","1.0","","","1.0","0.5","0.5","0.5","","0.0","1.0","0.5","0.5","1.0","0.5"
"11952","","1.0","","","","1.0","1.0","","1.0","0.0","1.0","","","","","0.5","0.25","1.0","1.0"
"11953","","","","","","","","1.0","1.0","","0.0","0.5","","","","0.5","0.3333333333333333","","1.0"
"11954","","1.0","0.0","","1.0","0.0","","1.0","","0.5","0.0","1.0","","","1.0","0.0","0.0","","0.5"
"11955","1.0","1.0","1.0","","","1.0","0.5","","1.0","1.0","0.0","","0.0","","","1.0","0.0","1.0","0.5"
"11956","1.0","1.0","1.0","","0.0","1.0","","0.5","1.0","1.0","1.0","0.5","","0.0","1.0","0.5","0.5","1.0","0.5"
"11957","0.0","1.0","0.0","","","0.0","0.0","","","0.5","0.5","0.0","","","1.0","0.0","0.3333333333333333","","0.0"
"11958","","0.0","","","","","","1.0","","0.5","0.3333333333333333","0.3333333333333333","","","1.0","0.0","","","1.0"
"11959","0.0","1.0","0.0","0.0","","0.0","","1.0","","0.0","0.3333333333333333","0.5","","","0.0","0.0","0.2","0.0","1.0"
"11960","1.0","1.0","1.0","1.0","0.0","1.0","","","1.0","1.0","0.3333333333333333","0.5","0.0","","1.0","1.0","0.0","1.0","1.0"
"11961","","0.0","","","","","","1.0","1.0","","0.0","","","","","1.0","0.0","1.0",""
"11962","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","0.5","0.0","","","1.0","1.0","0.25","1.0","1.0"
"11963","0.0","","0.0","","","0.0","","1.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0",""
"11964","","1.0","","","","1.0","","1.0","","","1.0","","","","","","","",""
"11965","0.0","1.0","","","","","","1.0","","0.0","0.0","","0.0","","0.0","0.0","0.0","","0.0"
"11966","0.0","0.5","","","0.0","","","1.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","0.0","0.0"
"11967","","1.0","","1.0","","","","0.0","1.0","1.0","0.5","0.0","0.0","","1.0","1.0","0.0","1.0","1.0"
"11968","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.5","0.5","","","1.0","1.0","","1.0","1.0"
"11969","","0.0","","","","0.0","","1.0","","","0.0","0.0","","","","","0.0","",""
"11970","1.0","1.0","1.0","0.5","1.0","1.0","","1.0","0.5","1.0","0.25","0.3333333333333333","0.0","0.0","1.0","0.5","0.0","0.5",""
"11971","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","","","","","1.0","","1.0","1.0"
"11972","","","","","","","","","1.0","","0.0","0.5","1.0","","","0.0","1.0","","0.5"
"11973","1.0","1.0","1.0","0.0","0.3333333333333333","1.0","","","1.0","1.0","1.0","1.0","","","1.0","0.5","0.3333333333333333","1.0","1.0"
"11974","1.0","1.0","1.0","","","1.0","","","","1.0","0.5","0.3333333333333333","","","1.0","1.0","0.25","1.0","1.0"
"11975","1.0","1.0","1.0","","","1.0","","","1.0","1.0","0.5","0.0","1.0","","1.0","1.0","","1.0",""
"11976","0.0","0.0","0.0","0.0","0.0","0.0","","1.0","0.5","0.0","0.0","1.0","","0.0","0.0","0.3333333333333333","0.2","0.5","0.0"
"11977","1.0","1.0","1.0","","","1.0","","1.0","","1.0","1.0","","0.0","","1.0","","0.0","1.0","0.0"
"11978","","1.0","","","1.0","","","1.0","0.0","0.0","1.0","0.3333333333333333","","","0.0","0.0","0.3333333333333333","0.0","0.0"
"11979","0.0","0.0","0.0","0.0","0.0","0.0","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0",""
"11980","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","0.5","0.3333333333333333","1.0","","","1.0","0.5","0.5","1.0","1.0"
"11981","1.0","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","0.0","0.0","","1.0","0.3333333333333333","0.0","","0.0"
"11982","0.0","1.0","0.0","","1.0","1.0","","0.5","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.5","0.0",""
"11983","","1.0","","","","1.0","","","","","1.0","0.0","","","","","","",""
"11984","1.0","1.0","1.0","","1.0","1.0","0.0","1.0","1.0","1.0","0.0","0.3333333333333333","","","1.0","0.0","0.0","","1.0"
"11985","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","0.5","1.0","","","1.0","1.0","0.3333333333333333","1.0","1.0"
"11986","0.0","1.0","0.0","0.0","","1.0","","1.0","0.0","0.0","1.0","1.0","","0.0","0.0","0.0","0.3333333333333333","0.0","0.0"
"11987","1.0","1.0","1.0","","","1.0","0.0","1.0","0.5","0.5","0.3333333333333333","0.5","","","1.0","0.0","0.3333333333333333","0.0","1.0"
"11988","","1.0","","","1.0","","","0.0","1.0","1.0","1.0","0.5","1.0","","1.0","0.5","1.0","","0.5"
"11989","","1.0","","","","1.0","","0.5","","","1.0","0.0","","","","","1.0","",""
"11990","1.0","1.0","1.0","","","1.0","","1.0","1.0","0.5","0.3333333333333333","1.0","","","","","","","1.0"
"11991","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.5","0.0","","","1.0","0.5","","1.0","0.5"
"11992","1.0","1.0","1.0","","","1.0","","1.0","0.0","1.0","1.0","1.0","","","1.0","0.5","0.4","0.5",""
"11993","0.0","1.0","0.0","","","0.0","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0"
"11994","0.5","1.0","1.0","1.0","","1.0","","","0.5","0.3333333333333333","0.3333333333333333","0.0","0.0","0.0","0.5","0.3333333333333333","1.0","1.0",""
"11995","0.5","0.5","0.5","","1.0","0.5","0.0","1.0","","0.5","0.3333333333333333","0.5","","","0.5","1.0","0.0","1.0","1.0"
"11996","0.3333333333333333","0.6666666666666666","0.3333333333333333","0.5","1.0","0.3333333333333333","0.5","","","0.5","1.0","0.3333333333333333","","0.0","","0.5","0.4","0.25","0.3333333333333333"
"11997","","","","","","","","1.0","","","0.3333333333333333","0.0","0.0","","","","","",""
"11998","1.0","1.0","1.0","","0.0","0.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","0.5","","1.0"
"11999","1.0","1.0","1.0","1.0","","1.0","0.5","1.0","1.0","1.0","1.0","1.0","","","","1.0","0.0","1.0","1.0"
"12000","0.5","1.0","0.5","0.0","","0.5","0.0","1.0","1.0","0.0","0.0","1.0","","0.0","1.0","1.0","0.0","1.0","1.0"
"12001","0.0","1.0","0.0","","1.0","0.0","1.0","1.0","","1.0","0.5","0.25","","","1.0","0.0","0.14285714285714285","0.0","1.0"
"12002","0.0","1.0","0.0","","0.0","1.0","0.0","1.0","0.0","0.0","0.0","","0.0","","0.0","0.0","1.0","",""
"12003","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.3333333333333333","0.0","1.0","1.0","0.25","1.0",""
"12004","","1.0","","0.0","","0.5","0.0","1.0","0.0","","0.25","0.0","0.0","0.0","","0.0","0.0","0.0","0.0"
"12005","1.0","1.0","1.0","1.0","","1.0","","0.5","1.0","0.6666666666666666","0.6666666666666666","1.0","","0.0","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0"
"12006","","","","","","","","","","","0.0","0.0","","","","","","",""
"12007","","","","","","","","","","0.0","0.0","0.5","","","","0.0","0.0","","0.0"
"12008","","1.0","","","0.0","1.0","0.0","1.0","","","0.5","","0.0","","","0.0","0.5","",""
"12009","1.0","0.0","1.0","","0.0","1.0","","1.0","","1.0","0.0","1.0","","","1.0","0.0","0.5","","1.0"
"12010","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.5","1.0","","","1.0","1.0","0.5","1.0","1.0"
"12011","","1.0","","","1.0","","","0.0","1.0","1.0","1.0","","","","1.0","0.5","","1.0","0.5"
"12012","1.0","1.0","1.0","","","0.5","","1.0","","1.0","1.0","","","","1.0","1.0","0.5","",""
"12013","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","","1.0","0.5","1.0","0.0","","1.0","1.0","0.0","1.0","1.0"
"12014","1.0","1.0","1.0","","1.0","1.0","","0.0","1.0","1.0","1.0","0.5","","","1.0","0.0","0.5","","0.5"
"12015","1.0","","1.0","1.0","0.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","","","0.0","1.0","1.0"
"12016","0.0","0.0","0.0","0.0","0.0","0.0","","1.0","0.0","0.0","0.0","1.0","","0.0","0.0","0.0","0.2","0.0","0.0"
"12017","1.0","1.0","1.0","","0.0","0.5","1.0","1.0","1.0","1.0","0.5","0.5","1.0","","1.0","1.0","1.0","1.0",""
"12018","1.0","1.0","0.5","0.0","","0.3333333333333333","0.0","0.5","0.5","1.0","0.5","0.0","","","1.0","0.0","0.25","0.0","0.0"
"12019","","1.0","","","","0.0","","0.0","1.0","1.0","0.5","0.5","0.0","","1.0","1.0","0.0","1.0","1.0"
"12020","0.0","0.5","0.5","","1.0","0.5","","1.0","0.5","0.5","0.5","0.3333333333333333","","","0.5","0.5","0.25","1.0","0.5"
"12021","1.0","1.0","1.0","","","0.5","","1.0","","0.5","1.0","1.0","","","1.0","0.5","0.5","","0.5"
"12022","","1.0","0.0","","","0.0","","1.0","","","0.25","0.0","","","1.0","0.0","0.0","","0.0"
"12023","1.0","1.0","1.0","1.0","0.5","1.0","","0.0","1.0","1.0","1.0","1.0","0.6666666666666666","","1.0","1.0","0.6666666666666666","1.0","1.0"
"12024","0.0","1.0","0.0","","","0.0","","1.0","","0.0","0.0","0.6666666666666666","","","","0.2","0.25","","0.5"
"12025","1.0","","1.0","1.0","","1.0","","0.5","1.0","1.0","0.0","0.0","0.0","0.0","","1.0","","1.0","0.5"
"12026","0.0","1.0","0.0","1.0","","0.3333333333333333","1.0","","0.0","0.0","0.5","1.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"12027","","","","","0.0","","","","","","","","0.0","","","","1.0","0.0",""
"12028","","1.0","","","","","","1.0","0.0","0.0","0.5","1.0","","","","0.0","0.5","","0.0"
"12029","","1.0","","","","0.0","","1.0","","0.0","1.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"12030","","1.0","","0.0","0.0","0.0","","","","","0.3333333333333333","0.25","","","","0.0","0.5","","0.0"
"12031","","1.0","","","0.0","","","1.0","0.0","0.0","0.5","0.0","0.0","","","0.0","1.0","",""
"12032","1.0","1.0","1.0","0.0","1.0","1.0","0.0","","1.0","1.0","0.0","1.0","","","1.0","1.0","0.0","1.0","1.0"
"12033","","","","","","0.0","","0.5","0.0","","","0.0","","","","0.0","0.0","","0.0"
"12034","","","0.0","","0.0","0.0","","0.5","","","","1.0","","","","0.0","","0.0","0.0"
"12035","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.5","0.5","","","1.0","1.0","0.25","1.0","1.0"
"12036","0.0","0.0","0.0","","","0.5","","","0.0","0.0","0.0","0.5","0.0","","","0.0","0.0","","0.0"
"12037","1.0","1.0","1.0","0.5","1.0","1.0","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.4","","","1.0","0.3333333333333333","0.3333333333333333","1.0","0.5"
"12038","","1.0","","","","1.0","","0.3333333333333333","","","1.0","1.0","","","","0.0","0.0","0.0",""
"12039","","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.3333333333333333","0.3333333333333333","","","1.0","0.5","0.25","1.0","0.5"
"12040","","1.0","","0.0","0.0","","","1.0","0.0","","1.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0"
"12041","","","1.0","","","1.0","","","","0.5","0.5","","1.0","","","0.5","1.0","",""
"12042","","1.0","","","","1.0","","1.0","","","0.5","0.5","0.0","","","","0.3333333333333333","",""
"12043","","","","","1.0","","","1.0","1.0","0.0","0.0","0.0","","","","1.0","0.0","1.0",""
