qid,qsparql_query,sparql_answers/0,sparql_answers/1,sparql_answers/2,sparql_answers/3,sparql_answers/4,sparql_answers/5,sparql_answers/6,sparql_answers/7,sparql_answers/8,sparql_answers/9,sparql_answers/10,sparql_answers/11,sparql_answers/12,sparql_answers/13,sparql_answers/14,sparql_answers/15,sparql_answers/16,sparql_answers/17,sparql_answers/18,sparql_answers/19,sparql_answers/20,sparql_answers/21,sparql_answers/22,sparql_answers/23,sparql_answers/24,sparql_answers/25,sparql_answers/26,sparql_answers/27,sparql_answers/28,sparql_answers/29,sparql_answers/30,sparql_answers/31,sparql_answers/32,sparql_answers/33,sparql_answers/34,sparql_answers/35,sparql_answers/36,sparql_answers/37,sparql_answers/38,sparql_answers/39,sparql_answers/40,sparql_answers/41,sparql_answers/42,sparql_answers/43,sparql_answers/44,sparql_answers/45,sparql_answers/46,sparql_answers/47,sparql_answers/48,sparql_answers/49,sparql_answers/50,sparql_answers/51,sparql_answers/52,sparql_answers/53,sparql_answers/54,sparql_answers/55,sparql_answers/56,sparql_answers/57,sparql_answers/58,sparql_answers/59,sparql_answers/60,sparql_answers/61,sparql_answers/62,sparql_answers/63,sparql_answers/64,sparql_answers/65,sparql_answers/66,sparql_answers/67,sparql_answers/68,sparql_answers/69,sparql_answers/70,sparql_answers/71,sparql_answers/72,sparql_answers/73,sparql_answers/74,sparql_answers/75,sparql_answers/76,sparql_answers/77,sparql_answers/78,sparql_answers/79,sparql_answers/80,sparql_answers/81,sparql_answers/82,sparql_answers/83,sparql_answers/84
15290,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Socrates> <http://dbpedia.org/ontology/influencedBy> ?uri },http://dbpedia.org/resource/Prodicus,http://dbpedia.org/resource/Anaxagoras,http://dbpedia.org/resource/Archelaus_(philosopher),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Jacques_Chirac> <http://dbpedia.org/ontology/spouse> ?uri },http://dbpedia.org/resource/Bernadette_Chirac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Jacques_Chirac> <http://dbpedia.org/ontology/spouse> ?uri },http://dbpedia.org/resource/Bernadette_Chirac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15296,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/wineProduced> <http://dbpedia.org/resource/Sparkling_wine> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/France> . },http://dbpedia.org/resource/Loire_Valley_(wine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15296,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/wineProduced> <http://dbpedia.org/resource/Sparkling_wine> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/France> . },http://dbpedia.org/resource/Loire_Valley_(wine),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15297,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Hillel_Slovak> <http://dbpedia.org/ontology/deathPlace> ?uri },http://dbpedia.org/resource/California,http://dbpedia.org/resource/Los_Angeles,http://dbpedia.org/resource/Hollywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15297,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Hillel_Slovak> <http://dbpedia.org/ontology/deathPlace> ?uri },http://dbpedia.org/resource/California,http://dbpedia.org/resource/Los_Angeles,http://dbpedia.org/resource/Hollywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15298,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/San_Pedro_de_Atacama> <http://dbpedia.org/ontology/timezone> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15298,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/San_Pedro_de_Atacama> <http://dbpedia.org/ontology/timezone> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15299,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chile_Route_68> <http://dbpedia.org/ontology/routeEnd> ?uri },http://dbpedia.org/resource/Valparaíso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15299,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chile_Route_68> <http://dbpedia.org/ontology/routeEnd> ?uri },http://dbpedia.org/resource/Valparaíso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15302,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mvezo> <http://dbpedia.org/ontology/birthPlace> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15302,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mvezo> <http://dbpedia.org/ontology/birthPlace> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15303,SELECT (COUNT(DISTINCT ?x) as ?c) WHERE{ <http://dbpedia.org/resource/Henry_Fonda> <http://dbpedia.org/ontology/parent> ?v1. },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15304,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Victoria_Cross> <http://dbpedia.org/ontology/award> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15304,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Victoria_Cross> <http://dbpedia.org/ontology/award> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15306,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/ontology/relative> ?uri },http://dbpedia.org/resource/Mona_Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15306,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Steve_Jobs> <http://dbpedia.org/ontology/relative> ?uri },http://dbpedia.org/resource/Mona_Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15307,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Wu-Tang_Clan> <http://dbpedia.org/ontology/bandMember> ?uri },http://dbpedia.org/resource/Ghostface_Killah,http://dbpedia.org/resource/Inspectah_Deck,http://dbpedia.org/resource/Method_Man,http://dbpedia.org/resource/Raekwon,http://dbpedia.org/resource/U-God,http://dbpedia.org/resource/Masta_Killa,http://dbpedia.org/resource/Rza,http://dbpedia.org/resource/Gza,http://dbpedia.org/resource/Cappadonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15307,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Wu-Tang_Clan> <http://dbpedia.org/ontology/bandMember> ?uri },http://dbpedia.org/resource/Ghostface_Killah,http://dbpedia.org/resource/Inspectah_Deck,http://dbpedia.org/resource/Method_Man,http://dbpedia.org/resource/Raekwon,http://dbpedia.org/resource/U-God,http://dbpedia.org/resource/Masta_Killa,http://dbpedia.org/resource/Rza,http://dbpedia.org/resource/Gza,http://dbpedia.org/resource/Cappadonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15314,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/deathPlace> <http://dbpedia.org/resource/Los_Alamos> . ?uri <http://dbpedia.org/ontology/deathCause> <http://dbpedia.org/resource/Acute_radiation_syndrome> . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15314,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/deathPlace> <http://dbpedia.org/resource/Los_Alamos> . ?uri <http://dbpedia.org/ontology/deathCause> <http://dbpedia.org/resource/Acute_radiation_syndrome> . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15315,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/owner> <http://dbpedia.org/resource/Bank_of_America> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building.>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15315,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/owner> <http://dbpedia.org/resource/Bank_of_America> . ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building.>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15315,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Bank_of_America> <http://dbpedia.org/ontology/owner> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building.>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15315,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Bank_of_America> <http://dbpedia.org/ontology/owner> ?uri. ?uri <https://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building.>},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15316,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/architect> <http://dbpedia.org/resource/Shreve> . ?uri <http://dbpedia.org/ontology/architecturalStyle> <http://dbpedia.org/resource/Art_Deco> . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15316,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/architect> <http://dbpedia.org/resource/Shreve> . ?uri <http://dbpedia.org/ontology/architecturalStyle> <http://dbpedia.org/resource/Art_Deco> . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15321,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Friends> <http://dbpedia.org/ontology/starring> ?uri },http://dbpedia.org/resource/Jennifer_Aniston,http://dbpedia.org/resource/David_Schwimmer,http://dbpedia.org/resource/Lisa_Kudrow,http://dbpedia.org/resource/Matt_LeBlanc,http://dbpedia.org/resource/Matthew_Perry,http://dbpedia.org/resource/Courteney_Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15321,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Friends> <http://dbpedia.org/ontology/starring> ?uri },http://dbpedia.org/resource/Jennifer_Aniston,http://dbpedia.org/resource/David_Schwimmer,http://dbpedia.org/resource/Lisa_Kudrow,http://dbpedia.org/resource/Matt_LeBlanc,http://dbpedia.org/resource/Matthew_Perry,http://dbpedia.org/resource/Courteney_Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15322,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Gaborone> <http://dbpedia.org/ontology/capital> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15322,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Gaborone> <http://dbpedia.org/ontology/capital> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15323,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Madama_Butterfly> <http://dbpedia.org/ontology/birthDate> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15323,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Madama_Butterfly> <http://dbpedia.org/ontology/birthDate> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15325,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Francis_Ford_Coppola> <http://dbpedia.org/ontology/child> ?uri },http://dbpedia.org/resource/Gian-Carlo_Coppola,http://dbpedia.org/resource/Roman_Coppola,http://dbpedia.org/resource/Sofia_Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15325,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Francis_Ford_Coppola> <http://dbpedia.org/ontology/child> ?uri },http://dbpedia.org/resource/Gian-Carlo_Coppola,http://dbpedia.org/resource/Roman_Coppola,http://dbpedia.org/resource/Sofia_Coppola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15329,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/lastAppearance> <http://dbpedia.org/resource/James_Bond> . ?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/William_Boyd_(writer)> . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15329,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/lastAppearance> <http://dbpedia.org/resource/James_Bond> . ?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/William_Boyd_(writer)> . },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15333,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Buzz_Kulik> . ?x <http://dbpedia.org/ontology/starring> ?uri . },http://dbpedia.org/resource/Pamela_Sue_Martin,http://dbpedia.org/resource/Lloyd_Bridges,http://dbpedia.org/resource/Darren_O'Connor,http://dbpedia.org/resource/Gene_Hackman,http://dbpedia.org/resource/William_Walker_(US_actor),http://dbpedia.org/resource/Mike_Kellin,http://dbpedia.org/resource/Frank_Eyman,http://dbpedia.org/resource/Ben_Carruthers,http://dbpedia.org/resource/Clifford_David,http://dbpedia.org/resource/Jim_Brown,http://dbpedia.org/resource/Gerald_S._O'Loughlin,http://dbpedia.org/resource/Susan_Sarandon,http://dbpedia.org/resource/Kristy_McNichol,http://dbpedia.org/resource/Teresa_Wright,http://dbpedia.org/resource/Arthur_Kennedy_(actor),http://dbpedia.org/resource/William_Devane,http://dbpedia.org/resource/Natalie_Wood,http://dbpedia.org/resource/Joe_Pantoliano,http://dbpedia.org/resource/Steve_Railsback,http://dbpedia.org/resource/Kim_Basinger,http://dbpedia.org/resource/Billy_Dee_Williams,http://dbpedia.org/resource/James_Caan_(actor),http://dbpedia.org/resource/Dabney_Coleman,http://dbpedia.org/resource/Pippa_Scott,http://dbpedia.org/resource/John_Larch,http://dbpedia.org/resource/Scott_Jacoby,http://dbpedia.org/resource/Lisa_Eilbacher,http://dbpedia.org/resource/Kim_Hunter,http://dbpedia.org/resource/Roger_Aaron_Brown,http://dbpedia.org/resource/John_Fiedler,http://dbpedia.org/resource/David_Niven,http://dbpedia.org/resource/Milton_Berle,http://dbpedia.org/resource/Frank_Sinatra,http://dbpedia.org/resource/Jack_Lemmon,http://dbpedia.org/resource/John_Wayne,http://dbpedia.org/resource/Steve_McQueen,http://dbpedia.org/resource/Danny_Thomas,http://dbpedia.org/resource/Robert_Taylor_(actor),http://dbpedia.org/resource/Gregory_Peck,http://dbpedia.org/resource/Robert_Mitchum,http://dbpedia.org/resource/Charles_Boyer,http://dbpedia.org/resource/Glenn_Ford,http://dbpedia.org/resource/Robert_Wagner,http://dbpedia.org/resource/Dean_Martin,http://dbpedia.org/resource/Jackie_Cooper,http://dbpedia.org/resource/Rock_Hudson,http://dbpedia.org/resource/Dick_Powell,http://dbpedia.org/resource/Rick_Schroder,http://dbpedia.org/resource/Susan_Dey,http://dbpedia.org/resource/Sam_Bottoms,http://dbpedia.org/resource/Lani_O'Grady,http://dbpedia.org/resource/Katherine_Helmond,http://dbpedia.org/resource/Anne_Bloom,http://dbpedia.org/resource/Robert_Duvall,http://dbpedia.org/resource/Kathryn_Harrold,http://dbpedia.org/resource/Treat_Williams,http://dbpedia.org/resource/Paul_Gleason,http://dbpedia.org/resource/R.G._Armstrong,http://dbpedia.org/resource/Eric_Idle,http://dbpedia.org/resource/Pierce_Brosnan,http://dbpedia.org/resource/Julia_Nickson,http://dbpedia.org/resource/Yul_Brynner,http://dbpedia.org/resource/Charles_Bronson,http://dbpedia.org/resource/Lee_Marvin,http://dbpedia.org/resource/Patty_McCormack,http://dbpedia.org/resource/William_Shatner,http://dbpedia.org/resource/Pat_Boone,http://dbpedia.org/resource/Eli_Wallach,http://dbpedia.org/resource/Joan_Collins,http://dbpedia.org/resource/David_Janssen,http://dbpedia.org/resource/Ed_Begley,http://dbpedia.org/resource/Keenan_Wynn,http://dbpedia.org/resource/Sian_Barbara_Allen,http://dbpedia.org/resource/Anthony_Hopkins,http://dbpedia.org/resource/Joseph_Cotten,http://dbpedia.org/resource/Cliff_DeYoung,http://dbpedia.org/resource/Martin_Balsam,http://dbpedia.org/resource/George_Washington_(miniseries),http://dbpedia.org/resource/Burt_Reynolds,http://dbpedia.org/resource/Dyan_Cannon,http://dbpedia.org/resource/Giorgio_Tozzi,http://dbpedia.org/resource/Joe_Santos,http://dbpedia.org/resource/John_P._Ryan_(actor),http://dbpedia.org/resource/Harry_Morgan,http://dbpedia.org/resource/Dennis_Weaver
15333,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Buzz_Kulik> . ?x <http://dbpedia.org/ontology/starring> ?uri . },http://dbpedia.org/resource/Pamela_Sue_Martin,http://dbpedia.org/resource/Lloyd_Bridges,http://dbpedia.org/resource/Darren_O'Connor,http://dbpedia.org/resource/Gene_Hackman,http://dbpedia.org/resource/William_Walker_(US_actor),http://dbpedia.org/resource/Mike_Kellin,http://dbpedia.org/resource/Frank_Eyman,http://dbpedia.org/resource/Ben_Carruthers,http://dbpedia.org/resource/Clifford_David,http://dbpedia.org/resource/Jim_Brown,http://dbpedia.org/resource/Gerald_S._O'Loughlin,http://dbpedia.org/resource/Susan_Sarandon,http://dbpedia.org/resource/Kristy_McNichol,http://dbpedia.org/resource/Teresa_Wright,http://dbpedia.org/resource/Arthur_Kennedy_(actor),http://dbpedia.org/resource/William_Devane,http://dbpedia.org/resource/Natalie_Wood,http://dbpedia.org/resource/Joe_Pantoliano,http://dbpedia.org/resource/Steve_Railsback,http://dbpedia.org/resource/Kim_Basinger,http://dbpedia.org/resource/Billy_Dee_Williams,http://dbpedia.org/resource/James_Caan_(actor),http://dbpedia.org/resource/Dabney_Coleman,http://dbpedia.org/resource/Pippa_Scott,http://dbpedia.org/resource/John_Larch,http://dbpedia.org/resource/Scott_Jacoby,http://dbpedia.org/resource/Lisa_Eilbacher,http://dbpedia.org/resource/Kim_Hunter,http://dbpedia.org/resource/Roger_Aaron_Brown,http://dbpedia.org/resource/John_Fiedler,http://dbpedia.org/resource/David_Niven,http://dbpedia.org/resource/Milton_Berle,http://dbpedia.org/resource/Frank_Sinatra,http://dbpedia.org/resource/Jack_Lemmon,http://dbpedia.org/resource/John_Wayne,http://dbpedia.org/resource/Steve_McQueen,http://dbpedia.org/resource/Danny_Thomas,http://dbpedia.org/resource/Robert_Taylor_(actor),http://dbpedia.org/resource/Gregory_Peck,http://dbpedia.org/resource/Robert_Mitchum,http://dbpedia.org/resource/Charles_Boyer,http://dbpedia.org/resource/Glenn_Ford,http://dbpedia.org/resource/Robert_Wagner,http://dbpedia.org/resource/Dean_Martin,http://dbpedia.org/resource/Jackie_Cooper,http://dbpedia.org/resource/Rock_Hudson,http://dbpedia.org/resource/Dick_Powell,http://dbpedia.org/resource/Rick_Schroder,http://dbpedia.org/resource/Susan_Dey,http://dbpedia.org/resource/Sam_Bottoms,http://dbpedia.org/resource/Lani_O'Grady,http://dbpedia.org/resource/Katherine_Helmond,http://dbpedia.org/resource/Anne_Bloom,http://dbpedia.org/resource/Robert_Duvall,http://dbpedia.org/resource/Kathryn_Harrold,http://dbpedia.org/resource/Treat_Williams,http://dbpedia.org/resource/Paul_Gleason,http://dbpedia.org/resource/R.G._Armstrong,http://dbpedia.org/resource/Eric_Idle,http://dbpedia.org/resource/Pierce_Brosnan,http://dbpedia.org/resource/Julia_Nickson,http://dbpedia.org/resource/Yul_Brynner,http://dbpedia.org/resource/Charles_Bronson,http://dbpedia.org/resource/Lee_Marvin,http://dbpedia.org/resource/Patty_McCormack,http://dbpedia.org/resource/William_Shatner,http://dbpedia.org/resource/Pat_Boone,http://dbpedia.org/resource/Eli_Wallach,http://dbpedia.org/resource/Joan_Collins,http://dbpedia.org/resource/David_Janssen,http://dbpedia.org/resource/Ed_Begley,http://dbpedia.org/resource/Keenan_Wynn,http://dbpedia.org/resource/Sian_Barbara_Allen,http://dbpedia.org/resource/Anthony_Hopkins,http://dbpedia.org/resource/Joseph_Cotten,http://dbpedia.org/resource/Cliff_DeYoung,http://dbpedia.org/resource/Martin_Balsam,http://dbpedia.org/resource/George_Washington_(miniseries),http://dbpedia.org/resource/Burt_Reynolds,http://dbpedia.org/resource/Dyan_Cannon,http://dbpedia.org/resource/Giorgio_Tozzi,http://dbpedia.org/resource/Joe_Santos,http://dbpedia.org/resource/John_P._Ryan_(actor),http://dbpedia.org/resource/Harry_Morgan,http://dbpedia.org/resource/Dennis_Weaver
15333,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Buzz_Kulik> <http://dbpedia.org/ontology/director> ?x. ?x <http://dbpedia.org/ontology/starring> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15333,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Buzz_Kulik> <http://dbpedia.org/ontology/director> ?x. ?x <http://dbpedia.org/ontology/starring> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15335,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chinese_language> <http://dbpedia.org/ontology/spokenIn> ?uri },http://dbpedia.org/resource/China,http://dbpedia.org/resource/Singapore,http://dbpedia.org/resource/Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15335,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chinese_language> <http://dbpedia.org/ontology/spokenIn> ?uri },http://dbpedia.org/resource/China,http://dbpedia.org/resource/Singapore,http://dbpedia.org/resource/Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15336,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/William_Faulkner> <http://dbpedia.org/ontology/largestCity> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15336,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/William_Faulkner> <http://dbpedia.org/ontology/largestCity> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15338,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Charles_Dickens> <http://dbpedia.org/ontology/author> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15338,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Charles_Dickens> <http://dbpedia.org/ontology/author> ?uri },,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15339,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mona_Lisa> <http://dbpedia.org/ontology/museum> ?uri },http://dbpedia.org/resource/Louvre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
