QuestionID;QuestionLength;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;BooleanAns;NumberAnswer;ListAnswer;RecallDBpedia
11837;15;0;1;0;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0.5
11838;15;3;2;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
11839;6;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;
11840;18;1;4;3;1;0;1;3;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0
11841;7;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.5
11842;9;2;2;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1
11843;12;1;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0
11844;12;1;3;2;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;
11845;10;1;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
11846;10;2;1;0;0;0;1;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1
11847;8;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
11848;14;1;1;0;0;0;7;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0
11849;12;2;3;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11850;8;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
11851;7;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;
11852;15;3;3;1;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;
11853;11;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1
11854;6;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.5
11855;13;1;2;0;0;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1
11856;8;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1
11857;8;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
11858;13;2;3;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0
11859;10;0;1;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
11860;9;1;1;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;
11861;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11862;9;0;1;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
11863;7;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;
11864;10;1;1;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
11865;12;2;1;1;0;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11866;9;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
11867;9;1;1;0;0;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11868;6;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
11869;9;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
11870;11;0;2;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
11871;14;0;0;1;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1
11872;12;1;1;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0
11873;10;1;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0
11874;11;1;1;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1
11875;10;2;0;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0.5
11876;10;0;1;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
11877;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
11878;9;0;1;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1
11879;10;1;0;0;0;0;2;0;2;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;1
11880;9;1;1;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
11881;13;1;0;1;0;0;1;2;3;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;1;0;
11882;12;1;1;1;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0.5
11883;8;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
11884;14;3;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0.5
11885;6;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;
11886;12;0;2;0;0;0;2;2;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1
11887;15;3;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;0;1;0;0;1;1
11888;10;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;1
11889;19;3;2;2;0;0;2;0;7;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
11890;8;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
11891;13;2;1;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
11892;8;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.5
11893;10;2;0;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;1;0
11894;16;2;1;2;0;0;2;2;3;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;1;0;1
11895;7;1;1;0;0;0;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11896;11;1;1;1;0;0;3;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;
11897;12;2;0;0;0;0;4;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0
11898;9;1;2;0;0;0;1;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1
11899;11;2;1;0;0;0;4;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0.5
11900;11;0;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;
11901;8;1;0;1;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11902;9;0;1;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0.5
11903;19;2;3;4;0;0;2;2;1;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;1;0;1;0;0
11904;9;2;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
11905;13;1;3;1;0;0;2;1;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;
11906;10;1;2;2;0;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;
11907;13;1;1;1;0;0;3;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;1;1
11908;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
11909;10;0;2;1;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1
11910;13;3;3;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
11911;8;0;1;1;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1
11912;8;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
11913;6;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
11914;14;2;2;1;0;0;2;1;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;1
11915;10;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;2;0;1;0;0;1;0;0;1;0;1
11916;8;1;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1
11917;7;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0
11918;14;2;2;1;0;0;3;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;
11919;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11920;8;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
11921;9;1;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11922;12;0;1;1;0;0;1;1;3;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1
11923;9;1;1;1;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
11924;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
11925;14;5;1;0;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.25
11926;6;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
11927;13;1;3;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0
11928;7;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
11929;12;1;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1
11930;12;2;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;1;0
11931;11;1;1;2;0;0;1;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1
11932;6;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
11933;10;1;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;1
11934;7;0;1;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11935;8;1;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
11936;14;2;1;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
11937;18;3;2;1;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
11938;7;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0.5
11939;9;1;1;1;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11940;7;1;1;1;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11941;9;0;1;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11942;7;0;0;0;0;0;0;1;3;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11943;9;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
11944;18;3;2;0;0;0;4;0;6;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
11945;12;0;3;1;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1
11946;8;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
11947;6;0;0;1;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1
11948;6;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
11949;8;1;1;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
11950;11;1;2;0;0;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11951;11;0;2;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;1
11952;11;2;0;1;0;0;3;0;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;0;0;0.5
11953;7;1;1;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;
11954;7;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
11955;10;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;1;1;0;0;0;1;1
11956;9;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
11957;8;1;0;2;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11958;9;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;
11959;11;1;2;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0
11960;16;1;1;3;0;0;2;1;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1
11961;12;0;2;1;0;0;1;2;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;
11962;9;1;1;0;0;0;1;1;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1
11963;13;3;2;1;0;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0
11964;6;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11965;10;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;
11966;13;1;3;0;0;0;2;2;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;
11967;15;2;3;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;
11968;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11969;11;1;2;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
11970;12;2;2;1;0;0;3;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
11971;6;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
11972;6;2;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
11973;14;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0.5
11974;13;1;2;1;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1
11975;9;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;1;1
11976;18;3;2;1;0;0;3;0;6;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
11977;7;1;1;0;0;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
11978;9;1;0;0;0;1;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
11979;13;2;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0
11980;16;4;3;0;0;0;4;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1
11981;12;2;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;2;0;1;0;1;0;0;0;0;1;1
11982;17;3;2;2;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1
11983;9;1;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1
11984;14;0;2;0;0;0;2;1;1;1;0;0;0;0;0;0;1;0;1;1;0;2;0;0;0;0;0;1;1
11985;9;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
11986;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
11987;11;1;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;1
11988;9;1;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;
11989;6;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1
11990;11;2;2;0;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1
11991;14;3;2;0;0;0;1;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
11992;11;2;1;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11993;10;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0
11994;8;1;1;0;0;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11995;15;0;2;0;0;0;2;0;6;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0.5
11996;12;2;2;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11997;9;0;1;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
11998;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
11999;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
12000;7;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0.5
12001;10;1;1;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
12002;5;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
12003;12;1;2;0;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1
12004;14;2;4;2;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
12005;8;1;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
12006;14;2;2;1;0;0;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;1;
12007;14;1;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;0;2;1;2;0;0;0;0;1;
12008;10;0;2;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
12009;8;1;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
12010;9;0;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
12011;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12012;9;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0.5
12013;15;2;1;1;0;0;0;2;5;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
12014;8;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1
12015;7;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
12016;10;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0
12017;5;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
12018;17;1;3;1;0;0;3;0;3;0;0;1;0;0;0;0;1;0;1;0;1;2;0;0;0;0;0;1;0.3333333333
12019;9;0;1;1;0;0;1;0;2;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0
12020;14;3;2;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;1
12021;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
12022;13;2;1;2;0;0;3;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0
12023;8;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
12024;19;2;1;1;0;0;1;1;6;0;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;0;1;0
12025;7;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
12026;6;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0.5
12027;7;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;
12028;5;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;
12029;14;4;2;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0
12030;16;3;3;1;0;0;2;2;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0
12031;8;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
12032;12;0;1;3;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1
12033;12;2;2;0;0;0;4;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0
12034;9;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;1;0
12035;9;1;1;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
12036;10;1;1;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
12037;16;1;0;1;0;0;3;0;5;0;0;0;0;0;0;1;0;0;0;0;3;0;0;1;0;0;0;1;0.5
12038;10;1;1;1;0;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
12039;15;0;2;1;0;0;1;2;4;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;1;0;1
12040;12;2;2;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12041;6;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1
12042;14;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;1;0;2;1;0;0;1;0;1;0;1;0;1
12043;12;2;1;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;
12044;11;1;2;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;
12045;15;2;4;0;0;0;1;2;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;
12046;10;1;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;
12047;9;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;1;1
12048;14;1;2;0;0;0;5;0;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
12049;11;1;2;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
12050;10;1;2;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;
12051;8;1;1;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
12052;8;1;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
12053;10;2;2;1;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1
12054;10;1;2;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
12055;12;1;1;1;0;0;2;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
12056;8;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
12057;14;2;1;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;
12058;10;0;3;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
12059;16;3;3;0;0;0;3;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;
12060;15;0;2;2;0;0;1;2;3;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;1;1
12061;16;3;1;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0
